user_id,event_date,event_type,purchase_amount
d728c7,2019-08-30 11:31:37,simple_event,
5cd21a,2019-08-30 11:32:01,simple_event,
602adb,2019-08-30 11:32:09,purchase,20
0e67a1,2019-08-30 11:32:24,registration,
e29049,2019-08-30 11:33:24,simple_event,
77d832,2019-08-30 11:34:24,purchase,30
0fc6ce,2019-08-30 11:34:45,simple_event,
b92d48,2019-08-30 11:34:49,simple_event,
44638c,2019-08-30 11:35:18,simple_event,
a06bd0,2019-08-30 11:35:22,simple_event,
8d177e,2019-08-30 11:35:43,simple_event,
f87bc7,2019-08-30 11:36:02,simple_event,
55c215,2019-08-30 11:36:16,simple_event,
24d6c6,2019-08-30 11:37:55,simple_event,
6b678c,2019-08-30 11:37:59,simple_event,
d08d0b,2019-08-30 11:38:00,simple_event,
4aa604,2019-08-30 11:38:02,simple_event,
5c2c90,2019-08-30 11:40:25,simple_event,
8368fd,2019-08-30 11:40:30,simple_event,
56de25,2019-08-30 11:40:31,simple_event,
379e31,2019-08-30 11:41:21,simple_event,
0713f0,2019-08-30 11:41:26,simple_event,
c7ff20,2019-08-30 11:41:26,simple_event,
b60053,2019-08-30 11:41:45,simple_event,
62b09c,2019-08-30 11:41:49,simple_event,
4fc80f,2019-08-30 11:41:59,simple_event,
6b1593,2019-08-30 11:42:46,purchase,20
0b8d4b,2019-08-30 11:42:55,simple_event,
ed797a,2019-08-30 11:44:43,simple_event,
5d4aa5,2019-08-30 11:44:53,simple_event,
f2bde1,2019-08-30 11:45:15,registration,
4ebcf7,2019-08-30 11:46:34,simple_event,
5fa54b,2019-08-30 11:47:05,simple_event,
b3ad83,2019-08-30 11:48:51,registration,
72f408,2019-08-30 11:49:00,simple_event,
7dabbc,2019-08-30 11:49:09,simple_event,
d063e0,2019-08-30 11:49:10,simple_event,
aad23a,2019-08-30 11:49:22,simple_event,
341327,2019-08-30 11:49:51,simple_event,
ce6e55,2019-08-30 11:50:11,simple_event,
ab4247,2019-08-30 11:51:02,simple_event,
411c64,2019-08-30 11:51:03,purchase,30
9b21d6,2019-08-30 11:51:10,simple_event,
8a4f81,2019-08-30 11:51:13,simple_event,
9c3aa6,2019-08-30 11:51:43,registration,
4b8562,2019-08-30 11:52:19,simple_event,
73f3d4,2019-08-30 11:52:23,simple_event,
8d0cc9,2019-08-30 11:52:37,simple_event,
19c8b0,2019-08-30 11:52:57,simple_event,
2e4a0e,2019-08-30 11:56:15,simple_event,
2b7329,2019-08-30 11:57:18,simple_event,
3a25b9,2019-08-30 11:58:13,simple_event,
85c84a,2019-08-30 11:59:03,simple_event,
f77475,2019-08-30 11:59:45,simple_event,
eec471,2019-08-30 11:59:53,simple_event,
157eb2,2019-08-30 12:00:00,simple_event,
64825f,2019-08-30 12:00:01,simple_event,
8750ca,2019-08-30 12:00:44,simple_event,
271206,2019-08-30 12:00:56,purchase,20
d58d18,2019-08-30 12:01:02,registration,
257ba6,2019-08-30 12:01:17,registration,
64d3ae,2019-08-30 12:02:00,simple_event,
342656,2019-08-30 12:02:59,simple_event,
58026d,2019-08-30 12:03:03,simple_event,
1b0d74,2019-08-30 12:03:24,purchase,40
918620,2019-08-30 12:03:39,simple_event,
1b8236,2019-08-30 12:03:43,simple_event,
13fa19,2019-08-30 12:04:21,simple_event,
44da0b,2019-08-30 12:04:32,simple_event,
63f53c,2019-08-30 12:05:11,simple_event,
4ee54a,2019-08-30 12:05:57,simple_event,
cccc96,2019-08-30 12:06:33,simple_event,
a09b28,2019-08-30 12:07:39,simple_event,
20fb8a,2019-08-30 12:08:31,simple_event,
9db987,2019-08-30 12:09:40,simple_event,
2620e5,2019-08-30 12:09:45,simple_event,
08278f,2019-08-30 12:10:36,simple_event,
989ff3,2019-08-30 12:12:01,registration,
ce05eb,2019-08-30 12:12:15,simple_event,
c92cb6,2019-08-30 12:13:56,simple_event,
e1f28b,2019-08-30 12:14:03,simple_event,
b6029d,2019-08-30 12:14:04,simple_event,
be0f6a,2019-08-30 12:14:28,simple_event,
ba8245,2019-08-30 12:14:31,simple_event,
feaf67,2019-08-30 12:14:36,simple_event,
554805,2019-08-30 12:15:10,simple_event,
ff05fe,2019-08-30 12:16:51,simple_event,
40fa70,2019-08-30 12:16:56,simple_event,
873655,2019-08-30 12:17:07,simple_event,
06b129,2019-08-30 12:17:31,purchase,10
411daa,2019-08-30 12:17:34,simple_event,
6ca76e,2019-08-30 12:17:50,simple_event,
b849af,2019-08-30 12:18:18,purchase,20
5933be,2019-08-30 12:18:21,registration,
d06fc4,2019-08-30 12:18:23,simple_event,
fe3a97,2019-08-30 12:18:28,simple_event,
739bf1,2019-08-30 12:19:01,simple_event,
e4e80b,2019-08-30 12:19:35,purchase,20
3b2619,2019-08-30 12:19:38,purchase,20
d69f45,2019-08-30 12:20:10,simple_event,
dcbc0f,2019-08-30 12:21:20,simple_event,
4f11db,2019-08-30 12:21:51,simple_event,
b927eb,2019-08-30 12:23:34,simple_event,
a70f9b,2019-08-30 12:24:23,simple_event,
2834eb,2019-08-30 12:24:27,purchase,30
f658f7,2019-08-30 12:24:31,simple_event,
ec297b,2019-08-30 12:25:33,simple_event,
d61158,2019-08-30 12:25:37,simple_event,
d64836,2019-08-30 12:25:43,simple_event,
3caaca,2019-08-30 12:26:03,simple_event,
99eee5,2019-08-30 12:26:53,simple_event,
65ddb7,2019-08-30 12:27:03,simple_event,
f1cad0,2019-08-30 12:27:33,simple_event,
82ceab,2019-08-30 12:27:34,simple_event,
d08052,2019-08-30 12:28:03,simple_event,
1b3bc3,2019-08-30 12:28:36,simple_event,
4068dc,2019-08-30 12:28:44,simple_event,
6ba996,2019-08-30 12:28:48,simple_event,
0acd72,2019-08-30 12:29:00,simple_event,
3b7e03,2019-08-30 12:29:24,simple_event,
882132,2019-08-30 12:29:56,simple_event,
da4e4b,2019-08-30 12:30:10,simple_event,
8945f5,2019-08-30 12:30:16,simple_event,
86a191,2019-08-30 12:30:31,simple_event,
b65a5a,2019-08-30 12:30:52,simple_event,
d799dc,2019-08-30 12:31:52,simple_event,
bc9cfd,2019-08-30 12:32:00,simple_event,
7132d4,2019-08-30 12:32:29,simple_event,
d78758,2019-08-30 12:32:53,simple_event,
cf10f6,2019-08-30 12:34:22,purchase,40
5b6492,2019-08-30 12:34:59,simple_event,
4b936a,2019-08-30 12:35:06,simple_event,
e9b850,2019-08-30 12:35:32,registration,
b584b5,2019-08-30 12:35:58,simple_event,
fe6c61,2019-08-30 12:36:11,simple_event,
0eb304,2019-08-30 12:36:47,simple_event,
d05cdd,2019-08-30 12:37:24,simple_event,
c6042c,2019-08-30 12:37:26,simple_event,
7a18f6,2019-08-30 12:37:47,purchase,20
495b38,2019-08-30 12:38:11,simple_event,
f5328a,2019-08-30 12:38:17,simple_event,
f204bc,2019-08-30 12:38:54,simple_event,
866546,2019-08-30 12:38:57,simple_event,
ef4a18,2019-08-30 12:39:40,simple_event,
97d948,2019-08-30 12:40:21,simple_event,
cebead,2019-08-30 12:40:21,simple_event,
cd73ff,2019-08-30 12:41:23,simple_event,
de7687,2019-08-30 12:41:34,purchase,10
69ec4a,2019-08-30 12:41:45,purchase,40
c5b578,2019-08-30 12:41:51,simple_event,
d847ab,2019-08-30 12:42:11,simple_event,
ff5374,2019-08-30 12:42:20,purchase,50
31c149,2019-08-30 12:42:30,simple_event,
43cbd5,2019-08-30 12:42:49,simple_event,
d8c27a,2019-08-30 12:43:04,simple_event,
792e08,2019-08-30 12:43:19,simple_event,
a3b457,2019-08-30 12:43:25,simple_event,
2a30fb,2019-08-30 12:44:21,simple_event,
71187e,2019-08-30 12:46:47,simple_event,
3177e5,2019-08-30 12:47:48,registration,
4a46a3,2019-08-30 12:47:54,purchase,40
32d981,2019-08-30 12:48:08,simple_event,
39fd97,2019-08-30 12:48:15,purchase,20
2a2d27,2019-08-30 12:49:06,simple_event,
979603,2019-08-30 12:50:06,registration,
f470c9,2019-08-30 12:50:08,registration,
70229a,2019-08-30 12:50:25,simple_event,
e8b6b3,2019-08-30 12:50:42,simple_event,
fd1437,2019-08-30 12:51:03,registration,
910bf1,2019-08-30 12:51:06,simple_event,
f204bc,2019-08-30 12:53:57,simple_event,
9d1a3a,2019-08-30 12:54:03,simple_event,
62981f,2019-08-30 12:54:38,simple_event,
61ea0c,2019-08-30 12:55:49,simple_event,
9c0197,2019-08-30 12:55:52,simple_event,
a3b457,2019-08-30 12:56:19,simple_event,
3516d0,2019-08-30 12:56:49,simple_event,
582a36,2019-08-30 12:57:06,simple_event,
3a9924,2019-08-30 12:57:34,simple_event,
06ec57,2019-08-30 12:57:37,purchase,30
4312dd,2019-08-30 12:57:40,simple_event,
31be15,2019-08-30 12:58:27,simple_event,
69528f,2019-08-30 12:58:34,simple_event,
16338c,2019-08-30 12:58:47,simple_event,
fa7a36,2019-08-30 12:59:08,simple_event,
41d3bb,2019-08-30 12:59:24,simple_event,
daaa93,2019-08-30 12:59:53,purchase,50
e8b079,2019-08-30 13:00:00,simple_event,
bff298,2019-08-30 13:00:43,simple_event,
f5aa38,2019-08-30 13:00:46,simple_event,
830e63,2019-08-30 13:02:13,simple_event,
c233b6,2019-08-30 13:02:44,simple_event,
95e881,2019-08-30 13:03:19,simple_event,
ee6f6c,2019-08-30 13:03:51,simple_event,
2a2dc5,2019-08-30 13:03:58,simple_event,
03438c,2019-08-30 13:04:32,simple_event,
d5a7df,2019-08-30 13:05:58,purchase,30
5a5d56,2019-08-30 13:06:26,simple_event,
a27713,2019-08-30 13:06:48,registration,
e52dec,2019-08-30 13:06:48,simple_event,
c56172,2019-08-30 13:08:51,simple_event,
463729,2019-08-30 13:09:26,simple_event,
1f426b,2019-08-30 13:10:34,simple_event,
1e8ec7,2019-08-30 13:10:37,simple_event,
40baf8,2019-08-30 13:11:12,simple_event,
d9b98a,2019-08-30 13:11:39,simple_event,
5e5687,2019-08-30 13:11:39,simple_event,
0b7346,2019-08-30 13:12:24,simple_event,
1cd6ea,2019-08-30 13:13:28,registration,
420b7a,2019-08-30 13:14:08,simple_event,
4d8b2a,2019-08-30 13:14:16,simple_event,
53e9cd,2019-08-30 13:14:44,simple_event,
930c23,2019-08-30 13:14:58,simple_event,
55b93c,2019-08-30 13:15:11,purchase,20
71f866,2019-08-30 13:15:34,simple_event,
e271a2,2019-08-30 13:15:36,registration,
79f288,2019-08-30 13:15:52,simple_event,
b41814,2019-08-30 13:16:01,simple_event,
53f80f,2019-08-30 13:16:09,simple_event,
906bc1,2019-08-30 13:16:11,simple_event,
51779d,2019-08-30 13:16:16,simple_event,
3805d0,2019-08-30 13:16:21,purchase,20
624c94,2019-08-30 13:16:54,registration,
66e7e0,2019-08-30 13:17:09,simple_event,
930c23,2019-08-30 13:18:10,simple_event,
411776,2019-08-30 13:18:34,simple_event,
a655ee,2019-08-30 13:18:54,simple_event,
7eaa26,2019-08-30 13:19:16,simple_event,
27bfc3,2019-08-30 13:20:12,simple_event,
24d804,2019-08-30 13:20:47,simple_event,
2d609e,2019-08-30 13:21:58,purchase,30
1fee8f,2019-08-30 13:21:59,simple_event,
405632,2019-08-30 13:22:25,simple_event,
bcd619,2019-08-30 13:22:26,simple_event,
a00e4b,2019-08-30 13:22:31,simple_event,
4c091a,2019-08-30 13:23:00,simple_event,
1715ee,2019-08-30 13:23:25,simple_event,
ac74c0,2019-08-30 13:23:57,simple_event,
5a556e,2019-08-30 13:24:08,simple_event,
17ba61,2019-08-30 13:24:13,registration,
837de8,2019-08-30 13:24:24,simple_event,
3bc648,2019-08-30 13:24:25,simple_event,
691cae,2019-08-30 13:26:26,simple_event,
579a8a,2019-08-30 13:26:47,simple_event,
3603e5,2019-08-30 13:26:51,simple_event,
3cc2a7,2019-08-30 13:26:54,purchase,30
3fefb8,2019-08-30 13:26:56,simple_event,
44c52a,2019-08-30 13:28:08,purchase,40
96c3a4,2019-08-30 13:28:56,simple_event,
1bab07,2019-08-30 13:30:45,simple_event,
7613cf,2019-08-30 13:30:51,purchase,50
ce3a07,2019-08-30 13:30:59,simple_event,
a950e4,2019-08-30 13:31:36,simple_event,
fb07f7,2019-08-30 13:32:05,simple_event,
0510c6,2019-08-30 13:32:13,simple_event,
c8e87e,2019-08-30 13:32:13,purchase,30
6244d6,2019-08-30 13:33:23,simple_event,
87b93d,2019-08-30 13:34:03,simple_event,
f7763a,2019-08-30 13:34:06,simple_event,
540a8c,2019-08-30 13:34:17,simple_event,
31de5d,2019-08-30 13:34:48,simple_event,
677dee,2019-08-30 13:37:14,registration,
271a04,2019-08-30 13:37:16,simple_event,
18cbcd,2019-08-30 13:37:26,simple_event,
93ef0d,2019-08-30 13:39:02,simple_event,
8a390a,2019-08-30 13:39:30,simple_event,
0a6348,2019-08-30 13:40:31,simple_event,
1869d5,2019-08-30 13:40:37,simple_event,
16aa56,2019-08-30 13:40:45,purchase,10
f3f195,2019-08-30 13:40:51,purchase,10
972000,2019-08-30 13:41:13,simple_event,
aaa71e,2019-08-30 13:41:21,simple_event,
369036,2019-08-30 13:41:43,simple_event,
2ea7b0,2019-08-30 13:42:07,simple_event,
d5fdea,2019-08-30 13:42:16,simple_event,
0fadf5,2019-08-30 13:42:55,simple_event,
fdcae0,2019-08-30 13:42:57,registration,
9719c1,2019-08-30 13:42:57,simple_event,
4730fa,2019-08-30 13:43:02,simple_event,
bcd66e,2019-08-30 13:43:44,simple_event,
ab6530,2019-08-30 13:45:14,simple_event,
7f6003,2019-08-30 13:45:30,simple_event,
8d2dde,2019-08-30 13:46:20,simple_event,
280f58,2019-08-30 13:46:23,simple_event,
0e8ea8,2019-08-30 13:46:27,simple_event,
b65a5a,2019-08-30 13:46:51,simple_event,
3f8853,2019-08-30 13:46:54,simple_event,
4388f8,2019-08-30 13:47:15,purchase,40
52d376,2019-08-30 13:47:16,purchase,10
00e65b,2019-08-30 13:47:23,simple_event,
0f21e9,2019-08-30 13:47:29,purchase,20
8677b2,2019-08-30 13:47:32,simple_event,
e46951,2019-08-30 13:47:44,simple_event,
20dcd6,2019-08-30 13:48:03,simple_event,
13fe7a,2019-08-30 13:48:10,simple_event,
470f70,2019-08-30 13:48:26,simple_event,
7313fc,2019-08-30 13:48:35,registration,
78a7b2,2019-08-30 13:48:45,simple_event,
589347,2019-08-30 13:48:53,simple_event,
37266e,2019-08-30 13:49:25,simple_event,
ef0cee,2019-08-30 13:49:43,simple_event,
7ada86,2019-08-30 13:50:03,simple_event,
96a9c0,2019-08-30 13:50:12,simple_event,
6b4194,2019-08-30 13:50:13,purchase,10
1b1144,2019-08-30 13:50:45,simple_event,
b849af,2019-08-30 13:51:10,simple_event,
a578a4,2019-08-30 13:51:15,simple_event,
06897d,2019-08-30 13:52:54,simple_event,
9b925e,2019-08-30 13:53:31,simple_event,
22670a,2019-08-30 13:53:44,purchase,50
137e70,2019-08-30 13:53:47,purchase,20
594254,2019-08-30 13:53:54,simple_event,
b26218,2019-08-30 13:54:24,simple_event,
1ac080,2019-08-30 13:54:59,simple_event,
7ffd14,2019-08-30 13:55:07,registration,
ecb735,2019-08-30 13:55:20,simple_event,
81ebd0,2019-08-30 13:55:30,simple_event,
b5367e,2019-08-30 13:55:46,simple_event,
0df900,2019-08-30 13:56:05,simple_event,
f368fb,2019-08-30 13:56:21,simple_event,
9e2f1d,2019-08-30 13:56:56,simple_event,
a05274,2019-08-30 13:57:27,simple_event,
ab0ffb,2019-08-30 13:57:35,simple_event,
ee98d6,2019-08-30 13:57:39,simple_event,
7334e3,2019-08-30 13:57:49,simple_event,
3410e2,2019-08-30 13:57:49,simple_event,
a4005e,2019-08-30 13:57:54,simple_event,
1ff3ee,2019-08-30 13:58:04,simple_event,
a9a297,2019-08-30 13:58:05,simple_event,
f384cb,2019-08-30 13:58:22,simple_event,
573633,2019-08-30 13:58:37,registration,
d26c6e,2019-08-30 13:59:08,simple_event,
c02b23,2019-08-30 13:59:12,simple_event,
80a36f,2019-08-30 13:59:23,simple_event,
2c7615,2019-08-30 14:00:10,simple_event,
d368ab,2019-08-30 14:02:21,purchase,20
0fe3b1,2019-08-30 14:05:44,simple_event,
b83407,2019-08-30 14:06:03,simple_event,
c82945,2019-08-30 14:06:05,simple_event,
1dfa23,2019-08-30 14:06:59,simple_event,
8ab2c0,2019-08-30 14:07:29,purchase,20
ee0df6,2019-08-30 14:07:35,simple_event,
0d88d7,2019-08-30 14:07:46,simple_event,
33bc59,2019-08-30 14:07:46,purchase,40
a17098,2019-08-30 14:07:47,simple_event,
945f29,2019-08-30 14:08:10,simple_event,
1e3af7,2019-08-30 14:08:14,simple_event,
efd77b,2019-08-30 14:08:15,simple_event,
a12a7a,2019-08-30 14:09:40,simple_event,
01ded3,2019-08-30 14:09:47,simple_event,
e6be39,2019-08-30 14:09:51,simple_event,
b4014d,2019-08-30 14:10:09,simple_event,
f36d60,2019-08-30 14:12:01,simple_event,
249d98,2019-08-30 14:12:08,simple_event,
db830e,2019-08-30 14:13:55,simple_event,
a62fd7,2019-08-30 14:14:52,simple_event,
89b4ea,2019-08-30 14:14:56,simple_event,
65b296,2019-08-30 14:15:44,simple_event,
b2b908,2019-08-30 14:16:00,simple_event,
0efeca,2019-08-30 14:16:12,simple_event,
07ce9c,2019-08-30 14:16:41,simple_event,
44d18a,2019-08-30 14:17:02,simple_event,
f3a056,2019-08-30 14:17:08,simple_event,
6d66f8,2019-08-30 14:17:15,simple_event,
aad9b4,2019-08-30 14:17:32,simple_event,
df7074,2019-08-30 14:17:39,simple_event,
d63f79,2019-08-30 14:17:41,simple_event,
d63762,2019-08-30 14:18:31,simple_event,
7038ad,2019-08-30 14:18:56,simple_event,
fe66a9,2019-08-30 14:19:04,simple_event,
a87033,2019-08-30 14:19:21,simple_event,
4ba0cb,2019-08-30 14:19:24,simple_event,
37e83a,2019-08-30 14:20:25,simple_event,
e82951,2019-08-30 14:22:45,simple_event,
50e955,2019-08-30 14:22:56,simple_event,
c8e4df,2019-08-30 14:23:25,simple_event,
63aa57,2019-08-30 14:23:47,simple_event,
207250,2019-08-30 14:24:04,simple_event,
1c858e,2019-08-30 14:24:28,simple_event,
49af9f,2019-08-30 14:25:00,simple_event,
bf6de4,2019-08-30 14:25:40,simple_event,
6ac9b2,2019-08-30 14:25:41,registration,
136ef8,2019-08-30 14:26:21,simple_event,
8d0c25,2019-08-30 14:27:03,simple_event,
fc8048,2019-08-30 14:27:09,simple_event,
4a24e4,2019-08-30 14:27:39,simple_event,
693879,2019-08-30 14:27:52,simple_event,
972000,2019-08-30 14:28:12,simple_event,
4ebc2f,2019-08-30 14:28:28,simple_event,
8f358a,2019-08-30 14:29:11,simple_event,
641b90,2019-08-30 14:29:13,simple_event,
531279,2019-08-30 14:29:20,simple_event,
4d2780,2019-08-30 14:29:30,simple_event,
ee785a,2019-08-30 14:31:13,registration,
8638da,2019-08-30 14:31:28,purchase,10
4ceb17,2019-08-30 14:31:31,purchase,30
c53205,2019-08-30 14:31:43,simple_event,
03ac42,2019-08-30 14:32:05,simple_event,
8e12f1,2019-08-30 14:32:13,simple_event,
6af579,2019-08-30 14:33:22,simple_event,
52a3ac,2019-08-30 14:33:37,simple_event,
6a904e,2019-08-30 14:33:41,simple_event,
c12114,2019-08-30 14:33:45,simple_event,
51c937,2019-08-30 14:33:55,simple_event,
306b9e,2019-08-30 14:34:14,simple_event,
ea62a9,2019-08-30 14:35:28,simple_event,
4d20e4,2019-08-30 14:37:09,simple_event,
d7d5cf,2019-08-30 14:37:18,simple_event,
e7703e,2019-08-30 14:37:41,simple_event,
104758,2019-08-30 14:37:58,simple_event,
5b6fe8,2019-08-30 14:41:45,simple_event,
78fbb0,2019-08-30 14:42:06,simple_event,
0c00f9,2019-08-30 14:42:07,simple_event,
b3be54,2019-08-30 14:43:22,simple_event,
38f589,2019-08-30 14:43:50,simple_event,
6858ab,2019-08-30 14:44:16,registration,
366f6f,2019-08-30 14:45:02,simple_event,
743afc,2019-08-30 14:45:04,simple_event,
759012,2019-08-30 14:46:11,simple_event,
e1e3fe,2019-08-30 14:46:19,simple_event,
1869d5,2019-08-30 14:46:33,simple_event,
7f658a,2019-08-30 14:47:44,simple_event,
a5e950,2019-08-30 14:47:57,simple_event,
ca05f7,2019-08-30 14:47:59,simple_event,
6fc7b9,2019-08-30 14:48:34,simple_event,
8253ba,2019-08-30 14:49:37,simple_event,
dfd785,2019-08-30 14:49:56,simple_event,
879330,2019-08-30 14:50:08,registration,
705973,2019-08-30 14:50:46,simple_event,
d983ad,2019-08-30 14:51:17,simple_event,
979603,2019-08-30 14:51:31,simple_event,
20451e,2019-08-30 14:53:35,simple_event,
7e3373,2019-08-30 14:53:45,simple_event,
5179b5,2019-08-30 14:54:01,simple_event,
a67e33,2019-08-30 14:54:10,simple_event,
41383a,2019-08-30 14:54:15,simple_event,
d30331,2019-08-30 14:54:25,simple_event,
82de6c,2019-08-30 14:54:28,registration,
bdc5f3,2019-08-30 14:54:29,simple_event,
0a1232,2019-08-30 14:54:32,simple_event,
6f00ae,2019-08-30 14:54:37,simple_event,
6da9fc,2019-08-30 14:54:47,simple_event,
e90589,2019-08-30 14:57:18,purchase,10
99c152,2019-08-30 14:58:45,simple_event,
3805d0,2019-08-30 14:58:56,simple_event,
68d83a,2019-08-30 14:59:19,simple_event,
0fe372,2019-08-30 15:00:01,simple_event,
2db681,2019-08-30 15:00:07,simple_event,
3e5635,2019-08-30 15:00:46,simple_event,
e66ac1,2019-08-30 15:01:32,simple_event,
0dabe4,2019-08-30 15:02:15,simple_event,
f0d609,2019-08-30 15:02:24,simple_event,
004304,2019-08-30 15:02:49,simple_event,
19a031,2019-08-30 15:02:55,purchase,50
f9e7e1,2019-08-30 15:02:55,registration,
1fee8f,2019-08-30 15:03:11,simple_event,
22cf3f,2019-08-30 15:03:23,simple_event,
0e8974,2019-08-30 15:03:25,simple_event,
e61b80,2019-08-30 15:04:01,simple_event,
23a556,2019-08-30 15:04:55,simple_event,
bf20c7,2019-08-30 15:05:09,simple_event,
ec340b,2019-08-30 15:05:37,simple_event,
185e3e,2019-08-30 15:06:12,simple_event,
f9f6f4,2019-08-30 15:06:21,simple_event,
4ff0b2,2019-08-30 15:06:24,simple_event,
cd08d5,2019-08-30 15:06:42,purchase,10
4ea0bf,2019-08-30 15:06:45,simple_event,
9fd8c1,2019-08-30 15:06:48,simple_event,
7b3e95,2019-08-30 15:06:54,purchase,10
046f35,2019-08-30 15:07:19,simple_event,
ca9f7a,2019-08-30 15:07:35,simple_event,
82a004,2019-08-30 15:08:15,simple_event,
0b01de,2019-08-30 15:08:26,simple_event,
654111,2019-08-30 15:08:53,simple_event,
45e709,2019-08-30 15:09:29,simple_event,
ab6041,2019-08-30 15:09:40,simple_event,
b0a8ac,2019-08-30 15:10:20,simple_event,
9725b7,2019-08-30 15:10:39,simple_event,
3b2742,2019-08-30 15:11:21,simple_event,
bc3fec,2019-08-30 15:12:18,simple_event,
406cff,2019-08-30 15:12:26,simple_event,
e9f43e,2019-08-30 15:12:38,simple_event,
74e122,2019-08-30 15:12:58,registration,
8d4f80,2019-08-30 15:14:09,simple_event,
0e9d0a,2019-08-30 15:14:46,simple_event,
76e577,2019-08-30 15:15:07,simple_event,
31db61,2019-08-30 15:15:28,simple_event,
f5b962,2019-08-30 15:15:33,simple_event,
b67c2b,2019-08-30 15:16:42,simple_event,
0ae5c0,2019-08-30 15:16:58,simple_event,
cdbae8,2019-08-30 15:17:04,simple_event,
7dae7c,2019-08-30 15:17:56,simple_event,
c51d20,2019-08-30 15:18:33,simple_event,
397b5e,2019-08-30 15:19:07,simple_event,
f76032,2019-08-30 15:19:18,simple_event,
cc6c43,2019-08-30 15:19:58,simple_event,
beef81,2019-08-30 15:20:23,simple_event,
017dbe,2019-08-30 15:20:42,simple_event,
53e553,2019-08-30 15:21:09,simple_event,
c0a2e7,2019-08-30 15:23:29,simple_event,
213174,2019-08-30 15:23:45,simple_event,
4a5952,2019-08-30 15:23:52,simple_event,
1cc112,2019-08-30 15:24:28,simple_event,
ead594,2019-08-30 15:24:57,simple_event,
32d981,2019-08-30 15:25:00,simple_event,
19a759,2019-08-30 15:25:19,registration,
78fbb0,2019-08-30 15:26:24,simple_event,
136b1f,2019-08-30 15:26:48,simple_event,
4161b6,2019-08-30 15:26:54,simple_event,
649048,2019-08-30 15:27:23,simple_event,
b46c70,2019-08-30 15:28:13,simple_event,
fc395f,2019-08-30 15:30:14,simple_event,
4a8195,2019-08-30 15:30:20,simple_event,
648cac,2019-08-30 15:30:32,simple_event,
e9487b,2019-08-30 15:30:36,simple_event,
b7a2d7,2019-08-30 15:30:51,registration,
3bdf3c,2019-08-30 15:30:57,simple_event,
93409d,2019-08-30 15:32:04,simple_event,
27583e,2019-08-30 15:33:33,registration,
f63e67,2019-08-30 15:33:56,simple_event,
211059,2019-08-30 15:34:12,simple_event,
a07b8e,2019-08-30 15:34:14,simple_event,
406bae,2019-08-30 15:35:00,simple_event,
06a3fb,2019-08-30 15:35:01,simple_event,
af212c,2019-08-30 15:35:02,simple_event,
463729,2019-08-30 15:35:12,purchase,30
874c4d,2019-08-30 15:35:22,registration,
b89676,2019-08-30 15:36:00,simple_event,
c51d20,2019-08-30 15:36:24,simple_event,
7c5788,2019-08-30 15:36:37,simple_event,
be50d2,2019-08-30 15:37:29,registration,
7a0f1c,2019-08-30 15:37:30,registration,
da0f45,2019-08-30 15:39:02,simple_event,
be76ce,2019-08-30 15:39:08,simple_event,
6b3138,2019-08-30 15:39:10,purchase,20
4e11f0,2019-08-30 15:40:09,simple_event,
e972b2,2019-08-30 15:40:15,simple_event,
a9136a,2019-08-30 15:40:20,simple_event,
4e34b1,2019-08-30 15:40:54,simple_event,
8032b4,2019-08-30 15:41:15,registration,
c32b26,2019-08-30 15:41:20,simple_event,
65a999,2019-08-30 15:41:57,simple_event,
36f4da,2019-08-30 15:42:19,simple_event,
b01794,2019-08-30 15:43:11,registration,
29e58f,2019-08-30 15:43:14,purchase,10
3d0f95,2019-08-30 15:43:17,simple_event,
55e3d3,2019-08-30 15:44:40,simple_event,
2f747c,2019-08-30 15:45:58,registration,
0e50c8,2019-08-30 15:46:45,registration,
201f71,2019-08-30 15:47:05,simple_event,
c1e399,2019-08-30 15:47:15,simple_event,
9ee5b6,2019-08-30 15:49:01,simple_event,
068653,2019-08-30 15:49:24,simple_event,
e075c4,2019-08-30 15:50:30,simple_event,
dad8c6,2019-08-30 15:50:55,simple_event,
ca3748,2019-08-30 15:51:01,simple_event,
57af95,2019-08-30 15:51:08,simple_event,
0aefd7,2019-08-30 15:51:31,simple_event,
b56fef,2019-08-30 15:52:29,simple_event,
f3411c,2019-08-30 15:53:00,simple_event,
29f8eb,2019-08-30 15:53:14,simple_event,
5d170f,2019-08-30 15:53:27,simple_event,
a27172,2019-08-30 15:53:55,simple_event,
f382b4,2019-08-30 15:55:05,simple_event,
582101,2019-08-30 15:55:48,simple_event,
cad31c,2019-08-30 15:56:18,simple_event,
007ee3,2019-08-30 15:57:26,simple_event,
6f00ae,2019-08-30 15:57:30,simple_event,
dc7d04,2019-08-30 15:57:30,registration,
1f2a63,2019-08-30 15:57:41,simple_event,
ef7bd3,2019-08-30 15:57:59,simple_event,
abcb06,2019-08-30 15:58:38,simple_event,
07f9c2,2019-08-30 15:59:38,simple_event,
d84373,2019-08-30 16:00:02,simple_event,
4d1a5f,2019-08-30 16:00:13,simple_event,
26ae8c,2019-08-30 16:00:47,simple_event,
2baaee,2019-08-30 16:00:59,simple_event,
029e4b,2019-08-30 16:01:06,simple_event,
b2ec28,2019-08-30 16:01:13,simple_event,
5084ff,2019-08-30 16:01:23,simple_event,
bffea1,2019-08-30 16:01:56,simple_event,
a66f1f,2019-08-30 16:02:20,simple_event,
0a6a23,2019-08-30 16:02:35,simple_event,
